Text,Label,Tagger,Case
"הנה כי כן, המערער כשל בהתנהגות חריגה בחומרתה, ועל כן להרתעת הרבים היה מקום ליתן משקל יתר בדרך הענישה;",reject,Hofit,train
"הנזק האחר שעלול להיגרם הוא כמו כל נזק מפגיעת חפץ, כמו אבן, בגוף אדם;",reject,Hofit,train
הנסיבות הקשורות בביצוע העבירות -,reject,Hofit,train
הסדר הטיעון לא כלל המלצה לעניין העונש;,reject,Hofit,train
העונש ששירות המבחן המליץ להטיל על הנאשם  - צו מבחן ומאסר בעבודת שירות – אינו מתאים לחומרת מעשה הנאשם בנסיבותיו ולמידת אשמו של הנאשם;,reject,Hofit,train
"הערכים החברתיים שנפגעו מביצוע העבירות הם בין היתר, שמירת החיים והגוף, שמירת רכוש צה""ל, שמירת האמון של חייל כלפי צה""ל, ושמירת שלום הציבור ובטחונו;",reject,Hofit,train
הפנתה למדיניות הענישה לפיה בעבירות מסוג זה יש לתת משקל בכורה לאינטרס הציבורי ולהגנה על הציבור על פני נסיבות העבריין;,reject,Hofit,train
הצבא סומך על חייליו שינהגו בנשק ובתחמושת באחריות ובזהירות המתבקשות ובוודאי שלא ישלחו בהם את ידם;,reject,Hofit,train
התלבטנו לא מעט גם בשל האמור בתסקיר שירות המבחן;,reject,Hofit,train
"ואולם, ככל שמדובר ברכוש צבאי רגיש יותר ומסוכן יותר, כך יפחת עד יתאפס המשקל לקולא שיינתן למניע לביצוע העבירה;",reject,Hofit,train
ושירות המבחן חזר על המלצתו;,reject,Hofit,train
זכות ערעור תוך 45 יום;,reject,Hofit,train
"חוק העונשין, תשל""ז-1977: סע'  144, 144(ב), 384",reject,Hofit,train
חקיקה שאוזכרה:,reject,Hofit,train
טיעוני הצדדים,reject,Hofit,train
טענה כי בפסקי הדין שהגישה התביעה הנסיבות חמורות יותר;,reject,Hofit,train
"טענה כי העונש המוצע על ידי שירות המבחן נמצא במתחם העונש ההולם, ואם יקבע מתחם גובה יותר, אז יש מקום, בעניינו של הנאשם, לסטות ממתחם העונש ההולם משיקולי שיקום;",reject,Hofit,train
טענה כי הפגיעה בערכים המוגנים הינה במדרג חומרה נמוך בשל כך שמדובר באמצעים לפיזור הפגנות;,reject,Hofit,train
יקיר יוסבאשוילי,reject,Hofit,train
"יש להטמיע בציבור הרלוונטי את התובנה שנשק ותחמושת צהליים הם ""מחוץ לתחום"", שאין בשום פנים ואופן לשלוח בהם יד, ושמי שיעשה כן ייענש חמורות;",reject,Hofit,train
"ישנם לא מעט מתווי פגיעה אפשריים באמצעותם, בהקשרים פחעיים ופליליים;",reject,Hofit,train
"כברוב העבירות, גם בעבירות הנשק, קשת הענישה היא רחבה, והעונש המוטל מושפע מהנסיבות הקונקרטיות, מסוג וכמות הנשק, ממיהות המעורבים ומהסכנות הקשורות במעשה בהתייחס למכלול נסיבותיו, ועוד;",reject,Hofit,train
"כידוע, מסגרת הדין בה בית המשפט פועל בהקשר לגזירת העונש ושיקולי בית המשפט בגזירת העונש, שונים מהמסגרת ומהשיקולים של שירות המבחן בהמלצותיו לעונש;",reject,Hofit,train
"ככלל, בענישת עבירות נשק, ישנה משמעות לסוג הנשק המדובר;",reject,Hofit,train
להלן אתייחס לכמה מהם בקצרה –,reject,Hofit,train
"לכן, יהיה מקום להבחין לענין מתחם העונש ההולם בין חייל שגנב רכוש צה""ל על מנת למכרו, מתוך מצוקה כלכלית חמורה, לבין חייל שעשה זאת מתוך מניע אידאולוגי של תמיכה בטרור;",reject,Hofit,train
לעניין העונש בתוך המתחם טענה כי יש לקבוע את העונש בתחתית המתחם שהוצע או לחרוג ממנו משיקולי שיקום;,reject,Hofit,train
מדינת ישראל,reject,Hofit,train
מטעם זה החלטנו לקבל את הערעור ולהחמיר בעונשו של המשיב;,reject,Hofit,train
"מציאות זו יוצרת פיתוי לגניבת ומכירת כלי נשק ותחמושת צהליים לשם השגת רווח כספי מהיר וקל, ומחייבת ענישה מרתיעה;",reject,Hofit,train
"נוכח האמור, לא גילינו בעונש שהושת על המערער חומרה כלשהי, אדרבא, הוא נוטה לקולא יתרה ואפשר אף שהוא עלול לשגר מסר שגוי לרבים;",reject,Hofit,train
"נוכח כל האמור, אני גוזר על הנאשם את העונשים הבאים-",reject,Hofit,train
נוסח מסמך זה כפוף לשינויי ניסוח ועריכה,reject,Hofit,train
"נמסר כי הנאשם הגיע בהתמדה למפגשים הטיפוליים, היה קשוב לנאמר בהם ושיתף מעולמו;",reject,Hofit,train
"נתון זה נלקח בחשבון בקביעת מתחם העונש ההולם, שממילא משפיע גם על העונש הראוי לנאשם;",reject,Hofit,train
"עוד נציין כי הפער בין העונש שנגזר על החייל אשר מסר למשיב את הרימונים ונידון לשבע שנות מאסר בפועל ושלוש שנות מאסר על תנאי, לבין העונש שנגזר על המשיב איננו מוצדק ופוגע בעקרון של יחס הולם בענישה בין שותפים לעבירה;",reject,Hofit,train
"עיינתי בפסקי הדין ומצאתי שמעשי העבירה בנסיבותיהם שם, שונים מהותית מאלה שבענייננו ומשכך העונשים שהוטלו במסגרתם אינם יכולים להוות אמת מידה לעונש שיש להטיל על הנאשם;",reject,Hofit,train
"על רקע נפוצות עבירות הנשק ועל רקע פסיקת בית המשפט העליון כי יש להטיל על עבירות אלו עונשים שיהיה בהם כדי להרתיע את הציבור מביצוען, אני מוצא כי יש צורך בהרתעת הרבים מפני ביצוע עבירת הסחר בנשק שביצע הנאשם ושיש סיכוי ממשי שהחמרה בעונשו של הנאשם תביא להרתעת הרבים;",reject,Hofit,train
עם זאת חושש מהאפשרות שיוטל עליו מאסר בפועל;,reject,Hofit,train
"עם זאת, בשנים האחרונות ישנה מגמת החמרה מוצהרת בענישת עבירות אלה -",reject,Hofit,train
"עם כך אין להשלים, במיוחד כשהגניבה מבוצעת על ידי מי שנמנה על כוחות הביטחון מהם נדרש להקפיד בקלה כבחמורה;",reject,Hofit,train
"עקרונית, מניע לביצוע עבירה הוא בין הנתונים הנשקלים בקביעת מתחם העונש ההולם;",reject,Hofit,train
"צה""ל מחזיק בבסיסיו כמויות עצומות של נשק ותחמושת מסוגים שונים וחלק מחייליו נושאים נשק בשגרת פעילותם;",reject,Hofit,train
ציין כי בעירה של גפרור או של מחבת חם די דומה לבעירה ולחום שנפלט מפתחי הבעירה של הרימון;,reject,Hofit,train
"ציינה כי אמנם אין המדובר ברימוני רסס שבכוחם להמית, ואולם מדובר בנשק שיש בכוחו לגרום פציעה לאדם, לבהלה גדולה ולטראומה;",reject,Hofit,train
"ציינה כי בענייננו לא נגרם נזק, אך גם אם היה נעשה שימוש בנשק פוטנציאל הנזק מוגבל;",reject,Hofit,train
"שהרי ניסיון החיים מלמד כי כלי נשק מסוג זה נרכשים על ידי עבריינים או גורמים עוינים, ואת מחירה של תופעה זו שילמו לא מעט חפים מפשע בחייהם;",reject,Hofit,train
"שירות המבחן שקל את גורמי הסיכון והסיכוי של הנאשם והמליץ על ענישה מוחשית ומרתיעה של מאסר בעבודות שירות ברף הנמוך, צו מבחן למשך שנה, מאסר על תנאי והתחייבות כספית;",reject,Hofit,train
תסקיר שירות המבחן,reject,Hofit,train
מדינת ישראל נ' יקיר יוסבאשוילי,reject,Hofit,train
"נוכח היקפן המתרחב של עבירות המבוצעות בנשק בכלל וסחר בנשק בפרט, וזמינותו המדאיגה של נשק בלתי חוקי במחוזותינו, התעורר הצורך להחמיר בעונשי המאסר המוטלים בעבירות אלה;	reject
* בית המשפט גזר על הנאשם שהורשע בביצוע עבירות של רכישת נשק ואביזר נשק ונשיאה והובלת נשק עונש של 9 חודשי מאסר;	TRANSPORT_WEP
* בית המשפט גזר על הנאשם שהורשע בביצוע עבירות של רכישת נשק ואביזר נשק ונשיאה והובלת נשק עונש של 9 חודשי מאסר;	POSSESSION_WEP
* בית המשפט גזר על הנאשם שהורשע בביצוע עבירות של רכישת נשק ואביזר נשק ונשיאה והובלת נשק עונש של 9 חודשי מאסר;	TRANSPORT_WEP
* בית המשפט גזר על הנאשם שהורשע בביצוע עבירות של רכישת נשק ואביזר נשק ונשיאה והובלת נשק עונש של 9 חודשי מאסר;	PUNISHMENT
* בית המשפט גזר על הנאשם שהורשע בביצוע עבירות של רכישת נשק ואביזר נשק ונשיאה והובלת נשק עונש של 9 חודשי מאסר;	POSSESSION_WEP
* בית המשפט גזר על הנאשם שהורשע בביצוע עבירות של רכישת נשק ואביזר נשק ונשיאה והובלת נשק עונש של 9 חודשי מאסר;	TRANSPORT_WEP
* בית המשפט גזר על הנאשם שהורשע בביצוע עבירות של רכישת נשק ואביזר נשק ונשיאה והובלת נשק עונש של 9 חודשי מאסר;	PUNISHMENT
* בית המשפט גזר על הנאשם שהורשע בביצוע עבירות של רכישת נשק ואביזר נשק ונשיאה והובלת נשק עונש של 9 חודשי מאסר;	PUNISHMENT
* בית המשפט גזר על הנאשם שהורשע בביצוע עבירות של רכישת נשק ואביזר נשק ונשיאה והובלת נשק עונש של 9 חודשי מאסר;	POSSESSION_WEP
* עונשין – ענישה – מדיניות ענישה: עבירות נשק	reject
אביו עובד כמנהל עבודה במוסך ואמו עקרת בית;	GENERAL_CIRCUM
אביו של הנאשם הדגיש כי אם הוא יישלח לכלא הדבר יהרוס את חייו;	GENERAL_CIRCUM
אביו של הנאשם העיד לעונש וביקש לתת לבנו הזדמנות;	GENERAL_CIRCUM
אומנם הוא שימש את הנאשם בעת ביצוע העבירה, והנשק הוסתר בו;	reject
איאד בזלמית	reject
אין לדעת מה יעלה בגורלם של כלי נשק אלה ולאילו תוצאות הרסניות יובילו – בסכסוך ברחוב, בקטטה בין ניצים ואף בתוך המשפחה פנימה;	reject
אכן, התגלגלותם"" של כלי נשק מיד ליד ללא פיקוח עלול להוביל להגעתם בדרך לא דרך לגורמים פליליים ועוינים;",reject,Hofit,train
